1777,Optimal Control Assemble-to-Order Systems with Delay Guarantees,"Consider a high-volume assemble-to-order system with multiple products and components in which  component production can be expedited at some additional cost. The objective is to maximize expected discounted profit subject to assembling orders within a guaranteed maximum leadtime. We show that  optimal product pricing and component production balances customer demand with component supply, meaning the system is in ""heavy traffic"". In this regime, the system exhibits a reduction in problem  dimensionality. In particular, the limiting diffusion approximation has dimension equal to the number of  components (rather than the number of components PLUS the number of products). We use this insight to derive an easily implementable dynamic control policy for sequencing product orders for assembly and expediting components that is optimal in heavy traffic. We finish by recommending a non-basestock inventory policy which accounts for dependencies amongst components and is based on the solution to a singular diffusion control problem.",2003,elp,Amy,Ward
1780,The Formation and Malleability of Brand Personality Inferences,"Considerable research in consumer experimental psychology has examined the self-expressive role of brands, but has found little support for the premise that the interaction of the personality traits associated with a brand and those associated with an individual’s self-concept influence attitudes.  The current research focuses on the influence of the malleable self-concept on consumer attitudes toward a brand based on its personality associations.  The results of two experiments demonstrate that traits that are made accessible by salient situational cues and those that are chronically accessible (schematic traits) positively influence consumer attitudes toward a brand based on its personality associations.  More importantly, these effects were tested in a set of theory-based interactions relying on the self-monitoring individual difference variable.  Self congruity was enhanced for low versus high self-monitoring individuals, and situation congruity was enhanced for high versus low self-monitoring individuals.  Together, these experiments shed light on the self-expressive use of brands and the role of brand personality in influencing consumer attitudes.",1999,jaaker,,
1793,Subjective Reasoning in Dynamic Games,"A unified framework is developed for representation of, and reasoning about dynamic games.  A game is described by the subjective knowledge of players at hypothetical situations - the epistemic game form.  Subjective knowledge - termed confidence - allows us to replace objective reasoning about hypothetical events with reasoning about the confidence of hypothetical identities, i.e., the subjective reasoning of players in hypothetical situations.  This leads to an endogenous definition for players' action sets.  Applying subjective reasoning to the ""Bear-Quiche"" signaling game, the ""Burning Money"" game and others, provides a characterization of the dynamic reasoning by players that leads to the suggested solutions for these games.  For perfect information games, rationality and common confidence of future rationality imply backward induction, although common confidence of rationality can logically contradict the definition of the game.  JEL Classification: K9",2002,yossi,,
1799,CEO Overconfidence and Corporate Investment,"We argue that managerial overcofidence can account for corporate investment distortions.  Overconfident managers overestimate the returns to their investment projects and view external funds as unduly costly.  Thus, they overinvest when they have abundant internal funds, but curtail investment when they require external financing.  We test the overconfidence hypothesis, using panel data on personal portfolio and corporate investment decisions of Forbes 500 CEOs.  We classify CEOs as overconfident if they persistently fail to reduce their personal exposure to company-specific risk.  We find that investment of overconfident CEOs is significantly more responsive to cash flow, particularly in equity-dependent firms.",2004,,Geoffrey | Ulrike,Tate | Malmendier
1811,A Separation Principle for Assemble-to-Order Systems With Expediting,"In an assemble-to-order system, a wide variety of products are rapidly assembled from component inventories, in response to customer orders.  Orders must be filled within a product-specific target leadtime.  In the event that some of the components required to fill an order are out-of-stock, these components are expedited at a high cost per unit.  The objective is to minimize the expected infinite horizon discounted cost of nominal component production and expediting.  This discounted formulation captures financial inventory holding costs.  The levers for control are (1) sequencing orders for assembly (2) component production (3) component expediting.  Under the assumption that expedited components have zero leadtime, the multi-dimensional assemble-to-order control problem separates into single-item inventory control problems.  The optimal production and expediting policy for each component is independent of all other components.  Hence the literature on single-item inventory management with expediting or lost sales is directly relevant to the control of assemble-to-order systems.",2003,elp,Amy,Ward
1813,Supply Chain Relationships and Contracts: The Impact of Repeated Interaction on Capacity Investment and Procurement,"Consider a firm that is developing a highly innovative product.  Producing the product requires that an upstream supplier invest in production capacity well in advance.  Because the product is ill-defined at the time when the supplier initiates his capacity investment, the firms are unable to write court-enforceable contracts that specify the terms of trade.  The supplier faces a classic hold up problem.  When the firms finally do negotiate the terms of trade, his cost of capacity will be sunk (irrelevant).  Anticipating this, the supplier will underinvest in capacity.  However, with repeated new product introduction and capacity investment, the firms may adopt informal terms of trade:  The buyer promises to purchase at a price that reflects the cost of capacity, and the supplier increases his capacity investment.  The value of future cooperation creates an incentive for the buyer to pay the supplier as promised.  Assuming symmetric information about demand, capacity and production costs, we derive optimal informal terms of trade that are appealingly simple.  Then, assuming that the buyer cannot observe the supplier's capacity investment and the supplier cannot observe the buyer's demand, we compare the performance of informal price-only and quantity commitment agreements.  If the production cost is low and either the capacity cost is low or the discount factor is high, then the buyer should promise to purchase a specific quantity rather than simply promise to pay a per unit price; otherwise, the buyer should simply promise to pay a specified unit price.   ",2003,elp,Terry,Taylor
1815,Bringing the Frame into Focus:  The Influence of Regulatory Fit on Processing Fluency and Persuasion,"This research demonstrates that people’s goals associated with regulatory focus moderate the effect of message framing on persuasion. The results of six experiments show that appeals presented in gain frames are more persuasive when the message is promotion focused, whereas loss framed appeals are more persuasive when the message is prevention focused. These regulatory focus effects suggesting heightened vigilance against negative outcomes and heightened eagerness toward positive outcomes are replicated when perceived risk is manipulated. Enhanced processing fluency leading to more favorable evaluations in conditions of compatibility appears to underlie these effects. The findings underscore the regulatory fit principle that accounts for the persuasiveness of message framing effects, and highlight how processing fluency may contribute to the “feeling right” experience when strategy of goal pursuit matches one's goal.",2004,jaaker,Angela,Lee
1823,The Effect of Explicit Reference Points on Consumer Choice and Online Bidding Behavior,"Providing explicit instructions to compare one option to other (reference) options is one of the most basic and commonly used promotional and persuasion tactics. Building on prior research on persuasion knowledge and the impact of suspicion, we propose that the mere fact that consumers are explicitly encouraged to make particular comparisons induces more cautious and careful purchase and bidding behavior. This proposition was supported in a field experiment using online auctions, in which comparisons among listings were either done spontaneously by bidders or were encouraged using an explicit instruction to compare the focal with adjacent listings. A follow-up laboratory experiment provided evidence that a seller who explicitly suggests reference points is perceived as less trustworthy. A third study extended these findings to consumer choice, showing that explicit instructions to compare increase the tendency to make cautious choices (e.g., choose compromise, low risk, and average options). We discuss the theoretical and practical implications of this research.",2003,itamars,Utpal,Dholakia
1848,Accounting for Stock Options,"Employee stock options differ substantially from traded options. Most expire within 90 days of the termination of employment, and are forfeited if the employee leaves before vesting. The major accounting standards boards are in agreement that options should be expensed, but companies have legitimate complaints about the proposed methods. For example, the proposals create accounting incentives for firms to lay off employees who hold unvested and nearly worthless options. We propose a simple accounting system, treating options as 90 day options that are extended quarterly, that addresses these legitimate objections. The costs of both new options and the extension of old options are expensed at fair value on the day recognized. As a consequence, all expense recognition produce the same risk-adjusted present value of expected costs. This enables us to allow firms some flexibility in choosing a recognition schedule that mirrors their own labor practices. The system produces objective, transparent, and decision-relevant information.",2005,jbulow,John,Shoven
1872,Bidding with Securities: Auctions and Security Design,"We study security-bid auctions in which bidders compete for an asset by bidding with securities. That is, they offer payments that are contingent on the realized  value of the asset being sold. Such auctions are commonly used, both formally and informally. In formal auctions, the seller generally restricts bids to an ordered set, such as an equity share or royalty rate. By restricting the bids, standard auction formats such as first and second-price auctions can be used. In informal settings with competing buyers, the seller does not commit to a mechanism upfront. Rather, bidders offer  securities and the seller chooses the most attractive bid, based on his beliefs, ex-post.  We characterize equilibrium payoffs and bidding strategies in both formal and informal  auctions. For formal auctions, we examine the impact of both the security design and the  auction format. We define a notion of the steepness of a set of securities, and show that  steeper securities lead to higher revenues. We also show that the revenue equivalence  principle (that expected revenues are independent of the auction format) holds if the set  of permissible securities is ordered and convex (such as equity). Otherwise, it need not  hold. For example, when bidders offer standard debt securities, a second-price auction is  superior. On the other hand, if bidders compete on the conversion ratio of convertible debt, a first-price auction yields higher revenues. We then show that an informal auction yields the lowest possible revenues across all possible formal mechanisms. Finally, we extend our analysis to consider the effects of liquidity constraints, different information assumptions, and some aspects of moral hazard.",2004,skrz | pdemarzo,,
1874,Management Accounting Systems Adoption Decisions: Evidence and Performance Implications from Startup Companies,"Adopting management accounting systems are important events in the life of young and growing companies.  Using a sample of 78 startup companies, we document cross-sectional differences in the adoption of operating budgets as well as seven other management accounting systems. We find that our proxies for agency costs, perceived benefits and costs, complexity of the firm, and culture explain cross-sectional differences in time-to-adoption of budgets. In particular, the presence of venture capital, CEO experience, firm size, and the culture of the organization are associated with this adoption decision.  We further investigate the effect of hiring a financial manager as an endogenous variable.  In the first stage of a two-stage model, we find that CEO total experience, the presence of venture capital funds, culture, and firm size are associated with cross-sectional variation in this hiring decision. When treating this decision as endogenous, time to hiring a financial manager is unrelated to operating budget adoption.  The paper also examines the association between the time-to-adoption of operating budgets and company performance.  We find a significant increase in the size of the company around the adoption of operating budgets; moreover faster adoption of operating budgets is associated with faster growing companies.  We extend the findings to additional management accounting systems including: cash budgets, variance analysis, operating expense approval policies, capital expenditure approval policies, product profitability, customer profitability, and customer acquisition costs.  The influence of industry choice (biotechnology, information technology, or non-tech) is examined in each stage of the research.",2004,gfoster,Antonio,Davila
1886,Accrual Accounting for Performance Evaluation,"This paper examines alternative accrual accounting rules from an incentive and control perspective. For a range of common production, financing and investment decisions we consider  alternative asset valuation rules. The criterion for distinguishing among these rules is that the corresponding performance measure should provide managers with robust incentives to make present value maximizing decisions. Such goal congruence is shown to require intertemporal matching of revenues and expenses, though the specific form of matching needed for control purposes generally differs from GAAP. The practitioner oriented literature on economic profit plans has made various, and at times conflicting, recommendations regarding adjustments  to the accounting rules used for external financial reporting. Our goal congruence approach  provides a framework for comparing and evaluating these recommendations.",2005,sterei,Sunil,Dutta
1900,Essential Equilibria,The connected uniformly-hyperstable sets of a finite game are precisely the  essential components of Nash equilibria.,2005,rwilson,Srihari,Govindan
1911,When Does Culture Matter? Effects of Personal Knowledge on the Correction of Culture-based Judgments,"Four experiments demonstrate that culture-based differences in persuasion arise when information is processed in a cursory, spontaneous manner, but dissipate when one’s intuitions are supplemented by more deliberative processing.  North Americans are more persuaded by promotion-focused information, and Chinese individuals are more persuaded by prevention-focused information – but only when initial, automatic reactions to messages are given.  Corrections to these default judgments occur when processing is thoughtful.  These results underscore the idea that culture does not exert a constant, unwavering effect on consumer judgments.  One key factor in determining whether culture-based effects loom large or disappear is the degree to which cultural versus more personal knowledge is drawn upon when forming judgments. ",2006,jaaker,Donnel,Briley
1915,"Differentiation, Variation and Selection: Evolutionary Implications of Technical Change Among the Worldwide Population of Hard Disk Drive Makers, 1965-1998","This paper describes a dynamic analysis of technological advances among hard disk drive  (HDD) manufacturers in the areal density of their products across the history of the  industry. The study provides (additional) evidence supporting a view of technological  racing with leap-frogging rather than with persistent leadership domination in the HDD  context—like others, we find that technology leaders in one year are less likely to  innovate in the next year than those firms right behind them in technology. We also  uncover new evidence that technological laggards do not disappear as quickly as  expected by technology racing metaphors where a winner-take-all outcome is expected.  Our efforts to explain this pattern of persistent heterogeneity with the usual kind of  strategic positioning stories and specifications were not notably successful. But we did  find evidence that technological innovation in HDD follows a trajectory consistent with a  proportionate random process (akin to a Gibrat process) that favors technology leaders  but only stochastically. We demonstrate through simulation that evolution in a population  with selection favoring a characteristic evolving as a proportionate random process  generates increased variation. This contrasts with a common social science framework  for viewing evolution that assumes a fixed characteristic and implies decreasing  variation.",2004,fbarnett | gcarroll,David,McKendrick
1922,"Bridging the Culture Chasm: Ensuring that Consumers are Healthy, Wealthy and Wise","The paper pulls together streams of culture-related research found in information  processing and behavioral decision theory literatures, and complements them with a focus  on motivations and goals. We propose a framework that suggests that (a) the treatment of culture is useful when it incorporates subcultures, including those defined by nationality, ethnicity, religious affiliation, and neighborhood or local surroundings, (b) goals are  determined by both cultural background and situational forces, and (c) via its impact on  goals, culture influences the inputs utilized in a decision, the types of options preferred and the timing of decisions. Implications of the framework are highlighted for two policy  domains, health and savings/spending. We suggest that consumers’ goal orientations can provide a useful segmentation dimension, and carve out specific tendencies that appear to  vary across cultural contexts (e.g., satisficing, goal shifting, reactivity). A deeper  consideration of consumer goals and the role played by culture in individual decision making  can inform policies seeking to improve the quality of consumers’ decisions and ultimately consumer welfare.",2006,jaaker,Donnel,Briley
1925,Getting Emotional About Health,"The consequences of having an illness have two crucial types of stakes: for self and for  family. Therefore, the current research examines the effectiveness of health messages that present consequences for the self or family, focusing specifically on the dual role played by emotions in serving these stakes: as a provider of resources and of information. The authors theorize that (a) the valence dimension of discrete emotions influences resources, thereby  fostering or hindering the processing of aversive health information, whereas (b) the self/otherrelatedness  dimension of discrete emotions provides information that interacts with the focal  referent in the message (self or family) to determine compatibility. In experiments 1-3, the authors demonstrate that when individuals are primed with a positive emotion (e.g., happiness, peacefulness), the compatibility between the referent and the discrete emotion fosters the  processing of health information. When the primed emotion is negative (e.g., sadness, anxiety),  however, compatibility hinders processing of the message. In experiment 4, the authors track  emotions pre- and post-exposure to a health message to demonstrate that the effect observed occurs due to an increase in the negative emotional state in compatible situations when processing disease-related information. The authors conclude by discussing the implications of the findings for increasing the effectiveness of health-related messages.",2006,jaaker,Nidhi | Geeta,Agrawal | Menon
1940,"A Positive Theory Of Moral Management, Social Pressure, And Corporate Social Performance","This paper provides a theory of firm behavior motivated by moral duty, self-interest,  and social pressure. A morally-managed and a self-interested firm compete in a market  in which their corporate social performance (CSP) provides product differentiation. In  addition to acting as consumers, citizens have warm glow preferences for personal giving to social causes, holding shares in firms providing CSP, and contributing to social pressure  to increase CSP. Social pressure is delivered by an activist NGO funded by voluntary  contributions by citizens. The activist selects a target, demands social action by the  target, and threatens harm. The target can fight the activist campaign, but both parties  have an incentive to bargain to a resolution. The model charaterizes an equilibrium in the product market, the capital market, and the market for social pressure. The equilibrium  establishes a price for CSP and for activist-induced social action. The theory provides  predictions of the market values of firms, the prices of products, firm profits, target  selection, contributions to the activist, and the amount of CSP. For example, if citizens  do not distinguish between morally-motivate CSP and CSP induced by social pressure,  the activist is more likely to target the softer, morally-motivated firm. Higher quality  activists are better funded, target self-interested firms, and obtain greater social action.  Lower quality activists target morally-managed firms.",2006,dbaron,,
1997,"U.S. Dependence on Oil in 2008: Facts, Figures and Context","In 2007 and 2008, the price of oil skyrocketed, hitting historic highs. The corresponding increase in gas price was felt sharply in the United States by ordinary people, industries, the military and the government. Citizens were spending more and more of their paychecks to fill their gas tanks, airlines grounded planes to avoid the high cost of fuel, and the military saw its daily price tag for the wars in Afghanistan and Iraq increase due to fuel costs. The U.S. military depended almost exclusively on oil to power its weapons and vehicles.     <br>  <br>    Economists the world over debated whether this sudden price jump was caused by supply and demand dynamics, market ""speculation,"" or the weak dollar. In addition, debate intensified over whether the world was hitting ""peak oil,"" - a time when global oil production capacity would plateau.    <br>  <br>    If strategy is about gaining and maintaining control of destiny through managing the balance between influence and dependence,2 the U.S. faced an increasingly dangerous strategic situation in 2008. Although the U.S. had traditionally been strongly influential in the oil industry, by 2008 it seemed that this influence had waned. U.S. oil production had been decreasing steadily since the mid 1980s, and the U.S. was losing clout as a customer as developing nations like China and India began buying increasing amounts of oil. As a result, the U.S. was potentially facing a situation of strategic subordination.3    <br>  <br>    The strategic imperatives facing the U.S. in 2008 were therefore first, to gain more control of the forces driving the United States‘ increased dependency on oil, especially foreign oil, and second, to take decisive action to significantly reduce its dependency on oil as a major source of energy within the shortest possible time.     <br>  <br>    To develop a greater understanding of the strategic challenges facing the U.S. in 2008, this paper provides the key facts and figures, as well as key contextual factors, to describe global and U.S. energy and oil consumption, the history and evolution of the oil industry, the global oil marketplace in 2008, and the relationship between U.S. oil consumption and national security. This greater understanding, we believe, will facilitate taking the decisive strategic actions that the situation calls for.",2008,profrab | agrove,Debra,Schifrin
1999,"Leadership Excellence and the ""Soft"" Skills: Authenticity, Influence and Performance","While leaders need analytical competencies such as those associated with strategy, finance and all the planning processes, research on Emotional Intelligence (as reported by Goleman, ""What Makes a Leader?"", HBR, 1998) suggests it is increasingly the ""soft"" skills that differentiate those who are highly successful from those who just get by. This shift in emphasis is largely due to a series of fundamental changes in organizations over the past decades.",2004,dlbrad | crobin,,
2017,Building Sustainable Organizations: The Human Factor,"Although most of the research and public pressure concerning sustainability has been focused on the effects of business and organizational activity on the physical environment, companies and their management practices profoundly affect the human and social environment as well.  This article briefly reviews the literature on the direct and indirect effects of organizations and their decisions about people on human health and mortality.  It then considers some possible explanations for why social sustainability has received relatively short shrift in management writing, and outlines a research agenda for investigating the links between social sustainability and organizational effectiveness as well as the role of ideology in understanding the relative neglect of the human factor in sustainability research.",2010,pfeff,,
2047,Non-Profits Are Seem as Warm and For-Profits as Competent: Firm Stereotypes Matter,"Consumers use warmth and competence, two fundamental dimensions that govern social judgments of people, to form perceptions of firms. Three experiments showed that consumers perceive non-profits as being warmer than for-profits, but as less competent. Further, consumers are less willing to buy a product made by a non-profit than a for-profit because of their perceptions that the firm lacks competence. Consequently, when perceived competence of a non-profit is boosted through subtle cues that connote credibility, discrepancies in willingness to buy disappear. In fact, when consumers perceive high levels of competence and warmth, they feel admiration for the firm – which translates to consumers’ increased desire to buy. This work highlights the importance of consumer stereotypes about non-profit and for-profit companies that, at baseline, come with opposing advantages and disadvantages but that can be altered.",2010,jaaker,Cassie | Kathleen,Mogilner | Vohs
2048,Toward Electric Cars and Clean Coal: A Comparative Analysis of Strategies and Strategy-Making in the U.S. and China,"The Bass seminars at the Stanford University Graduate School of Business offer faculty and small groups of students the opportunity to interact in highly focused and intense ways on research topics of common interest. Our S373 Bass seminar “Strategic Thinking in Action – in Business and Beyond,” has focused in the last several years on the energy situation facing the United States. The fall 2009 seminar focused on the development and adoption of the electric car and clean coal technologies in the U.S. and China. Together with the seminar participants we wanted to study the current strategies of both countries for dealing with these two issues, and we also wanted to study how they appproach the strategy-making process. This research paper describes the results.",2010,profrab | agrove,,
2051,Evidence-Based Management for Entrepreneurial Environments: Faster and Better Decisions with Less Risk,"Entrepreneurship is risky. Most new technologies and new businesses fail. Shane (2008) reported that 25% of new businesses failed in the first year and that by the fifth year, fewer than half had survived. In the United Kingdom, Stark (2001) presented data showing a 75% failure rate for small and medium-sized enterprises in the first three years. The risk and high failure rate is because most new ideas and technologies are not good and are, therefore, rejected by the marketplace. ",2010,pfeff,,
2074,Does Management Matter? Evidence from India,"A long-standing question in social science is to what extent differences in management  cause differences in firm performance. To investigate this we ran a management field experiment on large Indian textile firms. We provided free consulting on modern management practices to a randomly chosen set of treatment plants and compared their performance to the control plants.  We find that adopting these management practices had three main effects. First, it raised average  productivity by 11% through improved quality and efficiency and reduced inventory. Second, it  increased decentralization of decision making, as better information flow enabled owners to delegate more decisions to middle managers. Third, it increased the use of computers,  necessitated by the data collection and analysis involved in modern management. Since these  practices were profitable this raises the question of why firms had not adopted these before. Our  results suggest that informational barriers were a primary factor in explaining this lack of adoption. Modern management is a technology that diffuses slowly between firms, with many Indian firms initially unaware of its existence or impact. Since competition was limited by constraints on firm entry and growth, badly managed firms were not rapidly driven from the market.",2010,jroberts,Nicholas | Benn | Aprajit | David,Bloom | Eifert | Mahajan | McKenzie
2093,Sharing the Future: Financial Innovation and Innovators in Solving the Political Economy,"The failure to align the incentives of self-interested groups in favor of beneficial reform is often considered a major cause of persistent underdevelopment around the world. However, much less is known about strategies that have been successful at overcoming such political economy challenges. One approach that holds much promise, and in fact appears to have had some historical success, is the provision of financial assets that align the interests of winners and potential losers from reform by providing claims on the future.   This paper analyzes the role of financial instruments as a means for fostering broad political coalitions that favor beneficial reforms. It takes as a departure point the benchmark theory of portfolio choice, in which all agents hold the same (market) portfolio and thus all beneficial reforms are adopted. It then analyzes a range of historical cases in which innovative financial assets, often introduced by technocratic reformers, have succeeded at making politics less conflictual overtime, focusing on three revolutionary states that subsequently led the world in economic growth: England, the early United States and Meiji Japan. The paper draws upon the theory and the historical cases to assess the promise of finance in solving political economy challenges in contemporary settings  ",2012,saumitra,,
2099,Crossing Party Lines: The Effects of Information on Redistributive Politics,"It is often lamented that poor governance impedes economic development in Africa. One problem is political accountability. Politicians in many African countries rely on tribal allegiances that deliver the vote of co-ethnics irrespective of performance, dampening electoral incentives. Giving voters information about candidate competence presents a counterpoint to tribal loyalty and strengthens accountability. I extend a canonical model of electoral competition to show how the provision of information .flows through voter behavior and ultimately impacts the distribution of public goods. I test the theory on data from Sierra Leone using decentralization and differential radio coverage to identify information’s effects. Estimates suggest that information increases voting across ethnic-party lines and induces a more equitable allocation of public spending.",2013,kecasey,,
2121,Mandatory Versus Discretionary Spending: the Status Quo Effect,"Do mandatory spending programs such as Medicare improve efficiency? We analyze a model with two parties allocating a fixed budget to a public good and private transfers each period over an infinite horizon. We compare two institutions that differ in whether public good spending is discretionary or mandatory. We model mandatory spending as an endogenous status quo since it is enacted by law and remains in effect until changed. Mandatory programs result in higher public good spending; furthermore, they ex ante Pareto dominate discretionary programs when parties are patient, persistence of power is low, and polarization is low.",2012,trbowen,Ying | Hülya,Chen | Eraslan
2132,Market-Based Bank Capital Regulation,"Today’s regulatory rules, especially the easily-manipulated measures of regulatory capital, have led to costly bank failures.   We design a robust regulatory system such that (i) bank losses are credibly borne by the private sector (ii) systemically important institutions cannot collapse suddenly; (iii) bank investment is counter-cyclical; and (iv) regulatory actions depend upon market signals (because the simplicity and clarity of such rules prevents gaming by firms, and forbearance by regulators, as well as because of the efficiency role of prices).   One key innovation is “ERNs” (equity recourse notes--superficially similar to, but importantly distinct from, “cocos”) which gradually ""bail in"" equity when needed. Importantly, although our system uses market information, it does not rely on markets being “right”.  ",2013,jbulow,Paul,Klemperer
2133,Costs and Benefits of Dynamic Trading in a Lemons Market,"We study a dynamic market with asymmetric information that creates the lemons problem. We compare efficiency of the market under different assumptions about the timing of trade. We identify positive and negative aspects of dynamic trading, describe the optimal market design under regularity conditions and show that continuous-time trading can be always improved upon.",2013,skrz,William,Fuchs
2134,"Corporate Governance, Incentives, and Tax Avoidance","This paper examines the link between corporate governance, managerial incentives, and tax avoidance. Similar to other investment opportunities, unresolved agency problems may cause managers to over- or under-invest in tax avoidance relative to the preferences of shareholders. Using quantile regression, we find that the impact of corporate governance on tax avoidance is most pronounced in the upper and lower tails of the tax avoidance distribution, but not at the mean or median of this distribution. Specifically, we find a positive relation between the financial sophistication and independence of boards and tax avoidance in the upper tail of the tax avoidance distribution, but a negative relation in the lower tail of the tax avoidance distribution. However, we find no relation between corporate governance and tax avoidance and either the conditional mean or median of the tax avoidance distribution. These results suggest that corporate governance tends to decrease extremely high levels of tax avoidance and increase extremely low levels of tax avoidance, which may be symptomatic of over- and under-investment, respectively, by managers. Our results also suggest that inferences about these relations that are drawn from the conditional mean and median and unlikely to be representative across the entire tax avoidance distribution. ",2013,dlarcker,Christopher | Jennifer | Alan,Armstrong | Blouin | Jagolinzer
2135,"The Cost of Constraints: Risk Management, Agency Theory and Asset Prices","Traditional academic literature has relied on so-called “limits to arbitrage” theories to explain why investment managers are unable to eliminate the effects of investor “irrational” preferences (either the asset-pricing anomalies or the behavioral finance literature) on asset pricing.  We demonstrate, however, that investment managers may not eliminate the observed asset-pricing anomalies because they may contribute to their existence.  We show that if managers face constraints such as a “tracking-error constraint,” coupled with the need to hold liquidity to meet redemptions or to actively-manage investments, they optimally hold higher-volatility securities in their portfolios.  Investment constraints, such as tracking-error constraints, however, reduce the principal-agent problems inherent in delegated asset management and serve as effective risk-control tools.  Liquidity reserves allow managers to meet redemptions or redeploy risks efficiently.  We prove that investment managers will combine a portfolio of active risks (a so-called “alpha portfolio”) for a given level of liquidity with a hedging portfolio designed to control tracking error.  As the demand for either liquidity or active management increases presumably because of confidence in alpha, the cost of maintaining the tracking-error constraint increases in that the investment managers must finance these demands by selling more lower-volatility securities and holding more higher volatility securities.  With more demand for the “alpha” portfolio, managers are forced to buy more of the tracking-error control portfolio.  Investment managers and their investors are willing to hold inefficient portfolios and to give up returns, if necessary, to control the tracking-error of their portfolios.  Given the liquidity and tracking-error constraints, investment managers concentrate more of their holdings in higher volatility (higher beta) securities.  Empirically, we show that active investment managers, such as mutual funds, hold portfolios that concentrate in higher volatility securities.  Moreover, when they change their holdings of their “alpha” portfolios (reduce or increase their tracking error by choice), the relative prices of higher volatility stocks change according to the predictions of the model.  That is, if investment managers move closer to a market portfolio, the prices of lower-volatility stocks rise more than the prices of higher-volatility stocks given changes in the prices of other market factors.   ",2013,mscholes,Ashwin | Peter,Alankar | Blaustein
2136,A Theory of Competitive Partisan Lawmaking,"Motivated by polar extremes of monopartisanship and nonpartisanship in existing literature on parties in legislatures, we introduce and analyze a more moderate theory of competitive partisan lawmaking. The distinguishing feature of competitive partisanship is that the minority party, although disadvantaged, has some guaranteed opportunities to influence lawmaking. Our analytic framework focuses on two dimensions of parties in legislatures: agenda-based competition, operationalized as a minority party right to make an amendment to the majority party's proposal, and resource-based competition, characterized as the ability of both party leaders to use transferable resources when building winning or blocking coalitions. We find that giving voice to the minority party in either one of these ways alone results in outcomes that, on the whole, are less lopsided, more-moderate, and more prone to gridlock than those predicted by the existing monopartisan and nonpartisan models.",2013,krehbiel,Alan | Adam,Wiseman | Meirowitz
2137,Competitive Policy Entrepreneurship,"In political organizations, the process of developing new policies often involves competing policy entrepreneurs who make productive investments to make their proposals more appealing to decisionmakers. We analyze how entrepreneurs’ extremism and costs of crafting high-quality proposals affect patterns of competition and policy outcomes. A centrist decisionmaker can benefit from extremism of proposers and proposals, once we account for proposals’ endogenously-determined quality. Lower costs spur investment, but entrepreneurs extract some ideological rents. When the contest is highly asymmetric, one entrepreneur almost always wins, but the decisionmaker benefits from the threat of competition.",2013,kshotts,Alexander,Hirsch
2138,Effect of Temporal Spacing between Advertising Exposures: Evidence from Online Field Experiments,"  This paper aims to understand the impact of temporal spacing between ad exposures on the likelihood of a consumer purchasing the advertised product. I create an individual-level data set with exogenous variation in the spacing and intensity of ads by running online field experiments. Using this data set, I first show that (1) ads significantly increase the likelihood of the consumers purchasing from the advertiser and (2) this increase carries over to future purchase occasions.  Importantly, I find evidence for the spacing effect: the likelihood of a product's purchase increases if the product's past ads are spread apart rather than bunched together, even if the spreading apart of ads involves shifting some ads away from the purchase occasion. Because the traditional models of advertising do not explain the data patterns, I build a new memory-based model of how advertising influences consumer behavior. Using a nested test, I reject the restrictions imposed by the canonical goodwill stock model based on the Nerlove and Arrow [1962] approach, in favor of the more general memory-based model. Counterfactual simulations using the parameter estimates show that not accounting for the features of the memory model might lead to significantly lower profits for the advertisers.  ",2013,nsahni1,,
2139,Do Superbowl Ads Affect Brand Share?,"We evaluate the e&#64256;ectiveness of television advertising in the setting of the NFL’s Super Bowl telecast. The Super Bowl is the largest advertising event of the year and is well suited for measurement. The event has the potential to create signi&#64257;cant increases in “brand capital” because ratings average over 40 percent of households and ads are a focal point of the broadcast. Furthermore, variation in exposures is exogenous because a brand cannot choose how many impressions it receives in each market. Viewership is determined based on how much the local population wants to watch the Super Bowl. We document substantial within-market variation in Super Bowl viewership that is partially attributable to NFL team performance and the local preferences for the two competing teams. With this signi&#64257;cant and exogenous variation in Super Bowl advertising exposures we test whether advertisers’ brand shares are a&#64256;ected accordingly. We run our analysis using Nielsen ratings and the brand shares in the beer and carbonated beverage categories. We &#64257;nd null e&#64256;ects in both categories. The lack of pro&#64257;table television advertising in the largest ad event also brings into question television advertising e&#64256;ectiveness in other context where less time and money is invested in creative executions and viewers are less likely to pay attention to the ads",2014,wesleyr,Daniel,Klapper
2142,Mission Accomplished: What’s Next for Consumer BDT-JDM Researchers?,"A main objective of Behavioral Decision Theory (BDT) research – demonstrating that economic theory often fails as a description of decision making as well as gaining insights into systematic influences on judgment and choice – has been largely accomplished. This research program, published in psychology, decision making, marketing, and other fields, has had unique characteristics that combined criteria employed in economics and psychology. Now that the prominent portion of the BDT agenda has been largely completed, it is time to consider whether the BDT and greater judgment and decision making (JDM) community in marketing will pursue a new direction or just follow the topics of the day (e.g., current topics in social psychology, public policy applications of previous JDM findings). I propose a broad research area – the interaction between the evolving information environment and consumer JDM – that raises a wide range of important questions and may fit the skills and interests of BDT researchers. In addition to raising new JDM concepts and problems, the proposed area can lead to major revisions of long established frameworks of consumer behavior and marketing. It is far from obvious, however, that BDT researchers/marketing professors, who are accustomed to studying general purpose JDM topics and are aligned with the broader JDM and social psychology community, will be receptive to a consumer-centric research program.",2014,itamars,,
